        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.332553000000    
      latlimit_south       30.278239000000    
      longlimit_west      -100.96904800000    
      longlimit_east      -98.241232000000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
1           -100.72397500   33.10896600  0.000000E+00 -2.700211315657E+01 -4.079615467134E+00
2           -100.72399000   33.10794700  0.000000E+00 -2.700437258776E+01 -4.183021148485E+00
3           -100.72400300   33.10692700  0.000000E+00 -2.700664401924E+01 -4.286859592462E+00
4           -100.72401600   33.10590800  0.000000E+00 -2.700891644796E+01 -4.390804125443E+00
5           -100.72402900   33.10488900  0.000000E+00 -2.701119209679E+01 -4.494955589962E+00
6           -100.72404300   33.10387100  0.000000E+00 -2.701346543780E+01 -4.599149492535E+00
7           -100.72405700   33.10285200  0.000000E+00 -2.701574419023E+01 -4.703650289350E+00
8           -100.72407100   33.10183400  0.000000E+00 -2.701802374991E+01 -4.808249603983E+00
9           -100.72408500   33.10081600  0.000000E+00 -2.702030635196E+01 -4.913049066069E+00
10          -100.72410000   33.09979800  0.000000E+00 -2.702258875232E+01 -5.017987738221E+00
11          -100.72411400   33.09878100  0.000000E+00 -2.702487501547E+01 -5.123078377167E+00
12          -100.72412800   33.09776400  0.000000E+00 -2.702716418364E+01 -5.228363819043E+00
13          -100.72414100   33.09674700  0.000000E+00 -2.702945940886E+01 -5.333901457227E+00
14          -100.72415400   33.09573000  0.000000E+00 -2.703175744808E+01 -5.439630406912E+00
15          -100.72416600   33.09471300  0.000000E+00 -2.703406145020E+01 -5.545607884905E+00
16          -100.72417800   33.09369700  0.000000E+00 -2.703636586756E+01 -5.651667975215E+00
17          -100.72418900   33.09268000  0.000000E+00 -2.703867845755E+01 -5.758077889872E+00
18          -100.72419900   33.09166400  0.000000E+00 -2.704099455423E+01 -5.864625156526E+00
19          -100.72421000   33.09064800  0.000000E+00 -2.704331004102E+01 -5.971295858309E+00
20          -100.72422200   33.08963200  0.000000E+00 -2.704562487760E+01 -6.078088532036E+00
21          -100.72423400   33.08861600  0.000000E+00 -2.704794220784E+01 -6.185060117048E+00
22          -100.72424600   33.08760100  0.000000E+00 -2.705025966473E+01 -6.292102656857E+00
23          -100.72425900   33.08658600  0.000000E+00 -2.705257633940E+01 -6.399262080237E+00
24          -100.72427200   33.08557000  0.000000E+00 -2.705489769768E+01 -6.506701644682E+00
25          -100.72428500   33.08455500  0.000000E+00 -2.705721904340E+01 -6.614206631461E+00
26          -100.72429800   33.08354000  0.000000E+00 -2.705954265565E+01 -6.721881710092E+00
27          -100.72431000   33.08252500  0.000000E+00 -2.706187166383E+01 -6.829783034590E+00
28          -100.72432100   33.08150900  0.000000E+00 -2.706420835287E+01 -6.938015829405E+00
29          -100.72433300   33.08049400  0.000000E+00 -2.706654166074E+01 -7.046248313181E+00
30          -100.72434400   33.07947800  0.000000E+00 -2.706888255886E+01 -7.154808886334E+00
31          -100.72435400   33.07846300  0.000000E+00 -2.707122631962E+01 -7.263480561370E+00
32          -100.72436500   33.07744700  0.000000E+00 -2.707357123968E+01 -7.372361634594E+00
33          -100.72437700   33.07643200  0.000000E+00 -2.707591259341E+01 -7.481235008555E+00
34          -100.72438900   33.07541600  0.000000E+00 -2.707825819111E+01 -7.590372326938E+00
35          -100.72440200   33.07440100  0.000000E+00 -2.708060013315E+01 -7.699498410751E+00
36          -100.72441400   33.07338500  0.000000E+00 -2.708294939312E+01 -7.808942421228E+00
37          -100.72442800   33.07236900  0.000000E+00 -2.708529409891E+01 -7.918423077058E+00
38          -100.72444100   33.07135300  0.000000E+00 -2.708764368257E+01 -8.028109862757E+00
39          -100.72445600   33.07033800  0.000000E+00 -2.708998627397E+01 -8.137721304102E+00
40          -100.72447000   33.06932100  0.000000E+00 -2.709233836063E+01 -8.247753036805E+00
41          -100.72448600   33.06830500  0.000000E+00 -2.709468337225E+01 -8.357706327899E+00
42          -100.72450300   33.06728900  0.000000E+00 -2.709702677707E+01 -8.467745350949E+00
43          -100.72451900   33.06627300  0.000000E+00 -2.709937482751E+01 -8.577981448177E+00
44          -100.72453600   33.06525600  0.000000E+00 -2.710172354360E+01 -8.688409375601E+00
45          -100.72455300   33.06423900  0.000000E+00 -2.710407366694E+01 -8.798974499769E+00
46          -100.72457000   33.06322100  0.000000E+00 -2.710642751551E+01 -8.909784813405E+00
47          -100.72458600   33.06220300  0.000000E+00 -2.710878581838E+01 -9.020784917269E+00
48          -100.72460100   33.06118500  0.000000E+00 -2.711114852211E+01 -9.131972641363E+00
49          -100.72461700   33.06016600  0.000000E+00 -2.711351167104E+01 -9.243344309340E+00
50          -100.72463200   33.05914700  0.000000E+00 -2.711587912345E+01 -9.354899872527E+00
51          -100.72464900   33.05812800  0.000000E+00 -2.711824143067E+01 -9.466470126895E+00
52          -100.72466600   33.05710800  0.000000E+00 -2.712060718755E+01 -9.578275500388E+00
53          -100.72468500   33.05608800  0.000000E+00 -2.712296772063E+01 -9.690092784354E+00
54          -100.72470300   33.05506800  0.000000E+00 -2.712533237014E+01 -9.802086765376E+00
55          -100.72472100   33.05404700  0.000000E+00 -2.712770033279E+01 -9.914310898296E+00
56          -100.72474000   33.05302600  0.000000E+00 -2.713006606541E+01 -1.002659736589E+01
57          -100.72475700   33.05200400  0.000000E+00 -2.713244125987E+01 -1.013922088884E+01
58          -100.72477300   33.05098200  0.000000E+00 -2.713482036264E+01 -1.025201299374E+01
