        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2023/11/01
----------------------------------------------------------------------
           modelname     GGM05C
     max_used_degree           360
----------------------------------------------------------------------
         tide_system     zero_tide
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     WGS84
   max_degree_refpot             8
            gmrefpot      3.98600441800E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north       33.244277000000    
      latlimit_south       30.335696000000    
      longlimit_west      -100.28932500000    
      longlimit_east      -97.860489000000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 height_anomaly              [meter]  T(h)/normal_gravity(h)            
 6 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
1            -99.88472900   31.89409900  0.000000E+00 -2.614272811435E+01 -2.013591498695E+00
2            -99.88475600   31.89294100  0.000000E+00 -2.614046745199E+01 -2.052191435631E+00
3            -99.88478200   31.89178200  0.000000E+00 -2.613820855336E+01 -2.090921317688E+00
4            -99.88480800   31.89062300  0.000000E+00 -2.613595219634E+01 -2.129731261213E+00
5            -99.88483400   31.88946400  0.000000E+00 -2.613369832996E+01 -2.168618713760E+00
6            -99.88485900   31.88830500  0.000000E+00 -2.613144799626E+01 -2.207594643266E+00
7            -99.88488400   31.88714600  0.000000E+00 -2.612920004881E+01 -2.246642893411E+00
8            -99.88490800   31.88598700  0.000000E+00 -2.612695552714E+01 -2.285774357702E+00
9            -99.88493300   31.88482800  0.000000E+00 -2.612471219775E+01 -2.324959541156E+00
10           -99.88495700   31.88366900  0.000000E+00 -2.612247218950E+01 -2.364222748064E+00
11           -99.88498200   31.88251000  0.000000E+00 -2.612023327366E+01 -2.403534637274E+00
12           -99.88500800   31.88135100  0.000000E+00 -2.611799540273E+01 -2.442892769672E+00
13           -99.88503400   31.88019300  0.000000E+00 -2.611576151758E+01 -2.482273632154E+00
14           -99.88506000   31.87903400  0.000000E+00 -2.611352775760E+01 -2.521743284589E+00
15           -99.88508700   31.87787600  0.000000E+00 -2.611129679565E+01 -2.561217296915E+00
16           -99.88511300   31.87671800  0.000000E+00 -2.610906884210E+01 -2.600753845705E+00
17           -99.88513900   31.87555900  0.000000E+00 -2.610684086526E+01 -2.640371664597E+00
18           -99.88516400   31.87440100  0.000000E+00 -2.610461768846E+01 -2.680012309142E+00
19           -99.88518900   31.87324300  0.000000E+00 -2.610239628088E+01 -2.719694555786E+00
20           -99.88521400   31.87208500  0.000000E+00 -2.610017659138E+01 -2.759415858655E+00
21           -99.88523900   31.87092800  0.000000E+00 -2.609796046031E+01 -2.799139048726E+00
22           -99.88526300   31.86977000  0.000000E+00 -2.609574512540E+01 -2.838943704653E+00
23           -99.88528700   31.86861200  0.000000E+00 -2.609353135260E+01 -2.878779712212E+00
24           -99.88531100   31.86745500  0.000000E+00 -2.609132097833E+01 -2.918609827951E+00
25           -99.88533600   31.86629700  0.000000E+00 -2.608910910566E+01 -2.958488130744E+00
26           -99.88536100   31.86514000  0.000000E+00 -2.608690052944E+01 -2.998355514094E+00
27           -99.88538700   31.86398300  0.000000E+00 -2.608469224429E+01 -3.038231469787E+00
28           -99.88541200   31.86282500  0.000000E+00 -2.608248445106E+01 -3.078173653215E+00
29           -99.88543600   31.86166800  0.000000E+00 -2.608028086191E+01 -3.118109879452E+00
30           -99.88545900   31.86051000  0.000000E+00 -2.607807765686E+01 -3.158107049117E+00
31           -99.88548200   31.85935200  0.000000E+00 -2.607587560229E+01 -3.198115219405E+00
32           -99.88550400   31.85819400  0.000000E+00 -2.607367570733E+01 -3.238144332585E+00
33           -99.88552700   31.85703600  0.000000E+00 -2.607147579909E+01 -3.278166883369E+00
34           -99.88555100   31.85587900  0.000000E+00 -2.606927770796E+01 -3.318145670228E+00
35           -99.88557600   31.85472100  0.000000E+00 -2.606707763117E+01 -3.358147927912E+00
36           -99.88560100   31.85356400  0.000000E+00 -2.606488033086E+01 -3.398113950048E+00
37           -99.88562700   31.85240700  0.000000E+00 -2.606268282518E+01 -3.438063790107E+00
38           -99.88565300   31.85125000  0.000000E+00 -2.606048611954E+01 -3.478007283064E+00
39           -99.88567800   31.85009200  0.000000E+00 -2.605828933997E+01 -3.517988867863E+00
40           -99.88570200   31.84893500  0.000000E+00 -2.605609618029E+01 -3.557936329557E+00
41           -99.88572500   31.84777700  0.000000E+00 -2.605390283805E+01 -3.597916587417E+00
42           -99.88574700   31.84662000  0.000000E+00 -2.605171300489E+01 -3.637857478900E+00
43           -99.88577000   31.84546200  0.000000E+00 -2.604952078960E+01 -3.677801917235E+00
44           -99.88579400   31.84430400  0.000000E+00 -2.604732801850E+01 -3.717712787399E+00
45           -99.88581700   31.84314600  0.000000E+00 -2.604513673027E+01 -3.757611501776E+00
46           -99.88584200   31.84198700  0.000000E+00 -2.604294187515E+01 -3.797494577640E+00
47           -99.88586600   31.84082900  0.000000E+00 -2.604075027295E+01 -3.837325842149E+00
48           -99.88589000   31.83967100  0.000000E+00 -2.603855895898E+01 -3.877125610074E+00
49           -99.88591300   31.83851200  0.000000E+00 -2.603636704925E+01 -3.916937665771E+00
50           -99.88593600   31.83735400  0.000000E+00 -2.603417719455E+01 -3.956678577310E+00
51           -99.88595900   31.83619500  0.000000E+00 -2.603198560335E+01 -3.996414968732E+00
52           -99.88598300   31.83503700  0.000000E+00 -2.602979493312E+01 -4.036063785939E+00
53           -99.88600700   31.83387800  0.000000E+00 -2.602760242839E+01 -4.075703166784E+00
54           -99.88603100   31.83272000  0.000000E+00 -2.602541177954E+01 -4.115261769222E+00
55           -99.88605600   31.83156100  0.000000E+00 -2.602321816682E+01 -4.154794522648E+00
56           -99.88608100   31.83040300  0.000000E+00 -2.602102631243E+01 -4.194241766875E+00
57           -99.88610600   31.82924400  0.000000E+00 -2.601883242499E+01 -4.233669673148E+00
58           -99.88613000   31.82808600  0.000000E+00 -2.601664122030E+01 -4.273018532785E+00
59           -99.88615300   31.82692800  0.000000E+00 -2.601445077339E+01 -4.312320047895E+00
60           -99.88617600   31.82576900  0.000000E+00 -2.601225813685E+01 -4.351594553320E+00
61           -99.88620000   31.82461100  0.000000E+00 -2.601006598384E+01 -4.390760281936E+00
